SMILES,fragment_method-keywords,fragment_method-name,fragment_submitter_name,fragment_submitter_email,fragment_submitter_institution,fragment_method-date,fragment_reference_XChem,fragment_reference_vcid,fragment_reference_SMILES,fragment_notes
CCOCCCCS(=O)(=O)NCc1ccc2c(c1)CCO2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS5,x1140_0A",ASAP-VC-13589 ASAP-VC-13645,CS(=O)(=O)NCC(=O)N1CCCCC1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CCN(C)C(=O)c1ccc2occc2c1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS7,x1140_0AS3",ASAP-VC-6113 ASAP-VC-13645,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
C[C@H](NS(C)(=O)=O)C(=O)NCc1ccc2c(c1)COC2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS2,x1140_0A",ASAP-VC-13589 ASAP-VC-13645,CS(=O)(=O)NCC(=O)N1CCCCC1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
O=C(c1ccncc1)N1CCCN(CCc2ccc3c(c2)CCO3)CC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS2,x0980_0BS4",ASAP-VC-6113 ASAP-VC-13636,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CC(=O)NCC(=O)N1CCC(CN2CCNC2=O)CC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0A,x1247_0AS1",ASAP-VC-13589 ASAP-VC-13629,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1cccc(NC(=O)[C@@H]2CCCN2)n1,MatteoFerla-Fragmenstein-Tris
CC[C@@H](CCc1ccccc1)NC(=O)[C@H]1CCC(=O)N1CC,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS6,x1140_0AS5",ASAP-VC-7470 ASAP-VC-13645,Cc1csc(CN[C@H]2CCNC2=O)n1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CN(Cc1ccoc1)C(=O)NCCS(=O)(=O)NCc1ccccc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS12,x1285_0BS1",ASAP-VC-6113 ASAP-VC-13643,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC1CCN(Cc2ccsc2)CC1,MatteoFerla-Fragmenstein-Tris
O=C(CCCNC(=O)OCc1ccccc1)NCc1ccc2ccoc2c1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0A,x1285_0BS1",ASAP-VC-6113 ASAP-VC-13643,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC1CCN(Cc2ccsc2)CC1,MatteoFerla-Fragmenstein-Tris
Oc1ccc(CCNC(=S)NCc2ccc3c(c2)OCO3)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS2,x1498_0A",ASAP-VC-6113 ASAP-VC-13604,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC=1C=CC=CN1,MatteoFerla-Fragmenstein-Tris
Cc1n[nH]c(CSCC2CCCCC2)n1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS1,x1537_0A",ASAP-VC-13589 ASAP-VC-13651,CS(=O)(=O)NCC(=O)N1CCCCC1.CC1=NN=NN1,MatteoFerla-Fragmenstein-Tris
O=C(CCCOc1ccc2c(c1)CCC2)NCc1ccc2c(c1)OCO2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0A,x1285_0BS1",ASAP-VC-6113 ASAP-VC-13643,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC1CCN(Cc2ccsc2)CC1,MatteoFerla-Fragmenstein-Tris
NC(=O)CCCCC(=O)OCc1ccsn1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS4,x1285_0BS1",ASAP-VC-6113 ASAP-VC-13643,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC1CCN(Cc2ccsc2)CC1,MatteoFerla-Fragmenstein-Tris
Cc1ccc(C(=O)NCCNC(=O)N2CCCCC2)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS4,x0980_0BS4",ASAP-VC-13589 ASAP-VC-13636,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
Cc1ccc(F)cc1NC(=O)c1ccccc1OCC#N,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0AS1,x0980_0B",ASAP-VC-13611 ASAP-VC-13636,CS(=O)(=O)Nc1ccc(CN)cc1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
C[C@@H](CCNC(=O)c1cncs1)N1CCCCC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS6,x0789_0AS4",ASAP-VC-13589 ASAP-VC-13694,CS(=O)(=O)NCC(=O)N1CCCCC1.CC1CCOC1C(=O)Nc2cnns2,MatteoFerla-Fragmenstein-Tris
CC(=O)N1CC[C@@H](C(=O)Nc2ccc(Br)cn2)C1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1332_1AS2,x0980_0BS3",ASAP-VC-13598 ASAP-VC-13636,O=C([C@@H]1[C@@H](C2=CC=CC=C2)CN(C(C)=O)C1)O.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
NC(=O)c1cccc(NC(=O)NCc2ccc3occc3c2)c1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_1AS1,x1140_0A",ASAP-VC-13641 ASAP-VC-13645,NC(=O)c1ccc2NCCc2c1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CN1C(=O)CC[C@@H]1CNC(=S)NCc1ccc2c(c1)OCO2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS6,x1140_0A",ASAP-VC-7470 ASAP-VC-13645,Cc1csc(CN[C@H]2CCNC2=O)n1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
NC(=O)c1ccc2c(c1)OCCN2CCc1ccc2c(c1)CCO2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_1A,x1140_0AS4",ASAP-VC-13641 ASAP-VC-13645,NC(=O)c1ccc2NCCc2c1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
O=C(NCCc1ccc(O)cc1)NCc1ccc2ccoc2c1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS2,x1498_0A",ASAP-VC-6113 ASAP-VC-13604,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC=1C=CC=CN1,MatteoFerla-Fragmenstein-Tris
Cc1nocc1CNc1ccc(C(=O)NCc2ccccc2)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2099_0A,x1052_1AS3",ASAP-VC-5892 ASAP-VC-13686,O=c1cc(-c2cccnc2)[nH]c2ccccc12.COC(=O)CNC(=O)c1cc(C)on1,MatteoFerla-Fragmenstein-Tris
NC(=NCCn1cccn1)N1CCCCC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS4,x1537_0A",ASAP-VC-13589 ASAP-VC-13651,CS(=O)(=O)NCC(=O)N1CCCCC1.CC1=NN=NN1,MatteoFerla-Fragmenstein-Tris
COC(=O)[C@H]1CCCN(C(=O)NCCNC(=O)c2ccccc2)C1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1329_0A,x0980_0BS4",ASAP-VC-13627 ASAP-VC-13636,C[C@H]1N(S(=O)(C)=O)CCC[C@H]1C(NC)=O.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
O[C@@H]1CCC[C@H](SCc2ccncc2)C1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1329_0AS5,x1498_0A",ASAP-VC-13627 ASAP-VC-13604,C[C@H]1N(S(=O)(C)=O)CCC[C@H]1C(NC)=O.OC=1C=CC=CN1,MatteoFerla-Fragmenstein-Tris
C#Cc1ccccc1CCNC(=O)CCS(C)(=O)=O,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS2,x0980_0BS1",ASAP-VC-13589 ASAP-VC-13636,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CCCOCCS(=O)(=O)CCCc1ccccc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS10,x1498_0A",ASAP-VC-6113 ASAP-VC-13604,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC=1C=CC=CN1,MatteoFerla-Fragmenstein-Tris
O=C(CCCc1cncs1)NCC(=O)N1CCCCC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0A,x1285_0BS1",ASAP-VC-13589 ASAP-VC-13643,CS(=O)(=O)NCC(=O)N1CCCCC1.OC1CCN(Cc2ccsc2)CC1,MatteoFerla-Fragmenstein-Tris
Cc1ccc(CCN=C(N)N2CCCCC2)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS4,x1498_0A",ASAP-VC-13589 ASAP-VC-13604,CS(=O)(=O)NCC(=O)N1CCCCC1.OC=1C=CC=CN1,MatteoFerla-Fragmenstein-Tris
C[C@@H](C#N)OCCN(CCc1ccccc1)CCc1ccccc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS12,x0980_0BS5",ASAP-VC-6113 ASAP-VC-13636,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
NC(=NCCn1cncn1)N1CCSCC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS4,x1537_0A",ASAP-VC-13589 ASAP-VC-13651,CS(=O)(=O)NCC(=O)N1CCCCC1.CC1=NN=NN1,MatteoFerla-Fragmenstein-Tris
O=C(CCc1ccc2c(c1)CCO2)NCC1(O)CCN(Cc2ccccc2)CC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1919_0AS2,x1285_0B",ASAP-VC-6113 ASAP-VC-13643,CCCOCCS(=O)(=O)NCc1ccc2c(c1)OCO2.OC1CCN(Cc2ccsc2)CC1,MatteoFerla-Fragmenstein-Tris
O=C1CC[C@@H](CNCc2ccc3c(c2)CCC3)N1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS2,x1140_0AS2",ASAP-VC-7470 ASAP-VC-13645,Cc1csc(CN[C@H]2CCNC2=O)n1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
NC(=NCCc1ccccc1F)N1CCCCC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS4,x0980_0BS5",ASAP-VC-13589 ASAP-VC-13636,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CC1(C)CC(=O)c2cc(NC(=O)CCBr)ccc2O1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_1AS2,x1604_0A",ASAP-VC-13641 ASAP-VC-13664,NC(=O)c1ccc2NCCc2c1.CC1(C)OC(=O)C=2C=C(Br)C(O)=CC2O1,MatteoFerla-Fragmenstein-Tris
CC(=O)NCC(=O)N1CCSCC1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS6,x1052_1AS1",ASAP-VC-13589 ASAP-VC-13686,CS(=O)(=O)NCC(=O)N1CCCCC1.COC(=O)CNC(=O)c1cc(C)on1,MatteoFerla-Fragmenstein-Tris
COC(=O)[C@H]1CCCN(C(=O)CCCNC(=O)c2ccccc2)C1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1329_0A,x0980_0BS4",ASAP-VC-13627 ASAP-VC-13636,C[C@H]1N(S(=O)(C)=O)CCC[C@H]1C(NC)=O.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CC(=O)NCCc1ccccc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0AS1,x0980_0BS5",ASAP-VC-13611 ASAP-VC-13636,CS(=O)(=O)Nc1ccc(CN)cc1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CC[C@@]1(NC(=S)NCCCC(=O)OC)CCNC1=O,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS6,x1052_1AS4",ASAP-VC-7470 ASAP-VC-13686,Cc1csc(CN[C@H]2CCNC2=O)n1.COC(=O)CNC(=O)c1cc(C)on1,MatteoFerla-Fragmenstein-Tris
CS(=O)(=O)NCCNC(=S)NNC(=O)c1ccccc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS2,x0980_0BS4",ASAP-VC-13589 ASAP-VC-13636,CS(=O)(=O)NCC(=O)N1CCCCC1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
Cc1cc(NC(=O)CN[C@]2(C)CCOC2=O)no1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS2,x1052_1AS2",ASAP-VC-7470 ASAP-VC-13686,Cc1csc(CN[C@H]2CCNC2=O)n1.COC(=O)CNC(=O)c1cc(C)on1,MatteoFerla-Fragmenstein-Tris
CC(=O)c1ccc(OCc2ccc3c(c2)CCC3)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x0771_1AS1,x1140_0AS2",ASAP-VC-13641 ASAP-VC-13645,NC(=O)c1ccc2NCCc2c1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CN1C(=O)CC[C@@H]1CNC(=O)NCc1ccc2c(c1)CCO2,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x2149_0AS6,x1140_0A",ASAP-VC-7470 ASAP-VC-13645,Cc1csc(CN[C@H]2CCNC2=O)n1.CCS(=O)(=O)NCc1ccc2OCOc2c1,MatteoFerla-Fragmenstein-Tris
CCc1ccc(CC(=O)NCCc2cccnc2)cc1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1084_0A,x0980_0BS5",ASAP-VC-13611 ASAP-VC-13636,CS(=O)(=O)Nc1ccc(CN)cc1.Cc1ccc(F)cc1NC(=O)c2ccncc2,MatteoFerla-Fragmenstein-Tris
CC[C@@](C)(O)CNC(=O)c1cc(C)sn1,"Fragmenstein,de-novo,merger,analog-by-catalog,linker",Fragmenstein-Tris,Matteo Ferla,matteo.ferla@stats.ox.ac.uk,Nowehere,2023-09-05,"x1071_0AS5,x1052_1A",ASAP-VC-13589 ASAP-VC-13686,CS(=O)(=O)NCC(=O)N1CCCCC1.COC(=O)CNC(=O)c1cc(C)on1,MatteoFerla-Fragmenstein-Tris
